ka,ecs0,f1x0,f1y0,f1z0,f2x0,f2y0,f2z0,ecs1,f1x1,f1y1,f1z1,f2x1,f2y1,f2z1,ecs2,f1x2,f1y2,f1z2,f2x2,f2y2,f2z2
2.9615812766955854,1.9639625505188287,-0.09167545733821285,1.0042613628413323e-17,0.01382107845905245,-0.09167545733821285,5.0823239358154704e-18,-0.013821078459052437,1.8508005990912828,-0.08543734717239557,-2.764545055210331e-18,-0.002098163120020628,-0.08543734717239557,9.683953376085887e-18,0.002098163120020644,0.9870033947755334,-0.03996475770008718,3.283706807963289e-18,-0.00810778356026067,-0.03996475770008719,7.220442180208681e-18,0.008107783560260673
3.1208406718030615,2.047643426469242,-0.09519575526068455,1.3226274901995628e-17,0.014900555719174013,-0.09519575526068455,1.3966420674571686e-17,-0.014900555719174003,1.7924114207813546,-0.08098270384194352,9.532722860114209e-18,-0.0017370688925552,-0.08098270384194352,1.0659983762235054e-17,0.0017370688925552177,0.7162466628682204,-0.028786901315087057,2.1527499221822205e-18,-0.009459825217485101,-0.02878690131508706,2.051067693750799e-18,0.009459825217485108
3.280100066910537,2.1068028945859028,-0.0977262455952663,2.111224617202887e-17,0.014974458083112643,-0.09772624559526626,1.5562227835127514e-17,-0.014974458083112634,1.7103340665428066,-0.07671892297113322,7.225789347970981e-18,-0.0018750092876066965,-0.07671892297113321,1.2453289244819639e-17,0.0018750092876067064,0.4742158112204053,-0.019299244320780333,6.597526532267724e-19,-0.008219367874617058,-0.019299244320780333,1.2636112743171276e-18,0.008219367874617056
3.439359462018013,2.146779481235912,-0.09894170738248567,1.6454433486329536e-17,0.014502826893325759,-0.09894170738248567,1.0365520180778567e-17,-0.014502826893325754,1.6047485910315438,-0.0724186398888517,8.631898310717332e-18,-0.0027929147088181826,-0.0724186398888517,9.819350505891342e-18,0.0027929147088182,0.3130503924827019,-0.012534637663306427,1.3510258166264447e-18,-0.004960766243297836,-0.012534637663306428,3.5591336257945317e-19,0.004960766243297844
3.5986188571254885,2.1757983660122444,-0.09906744969160702,9.740857155685106e-18,0.013712823380490667,-0.09906744969160698,1.2613417349072086e-17,-0.01371282338049066,1.4887178781732444,-0.06786931528123938,8.761142004318084e-18,-0.004230919420126633,-0.06786931528123938,7.42487829796475e-18,0.004230919420126649,0.2398747869430932,-0.008386519076768743,7.490662974132365e-19,-0.0013265284292781814,-0.008386519076768743,7.494746736656001e-19,0.00132652842927819
3.757878252232964,2.1991994343728876,-0.09850212632864762,1.3417677076249346e-17,0.012586327837901338,-0.09850212632864765,1.8425681989868843e-17,-0.012586327837901331,1.3768529925462902,-0.06299185818403566,6.8140911158011104e-18,-0.005669281146068264,-0.0629918581840357,7.673313454209981e-18,0.005669281146068279,0.21773905781420017,-0.005827064952579533,6.566346319706574e-19,0.0013421750399852362,-0.005827064952579532,5.768226123143843e-19,-0.0013421750399852305
3.9171376473404407,2.218126099199442,-0.09751563907717489,9.214155206102831e-18,0.011082127613786718,-0.09751563907717489,1.887615619128974e-17,-0.011082127613786711,1.2752556891416085,-0.05788298636479644,4.4968343168846046e-18,-0.006737637274380707,-0.05788298636479644,6.343500834053872e-18,0.006737637274380715,0.21002413620393853,-0.0041505119317747936,-1.4282406404739161e-19,0.002864211310759432,-0.00415051193177479,7.350008153429451e-21,-0.0028642113107594292
4.076397042447916,2.231062751049439,-0.09619410991128803,1.8290893298498894e-17,0.009269047917731392,-0.09619410991128803,1.6555684553673586e-17,-0.009269047917731386,1.1830663299599693,-0.052687248589271485,5.000176980307246e-18,-0.007345745874241395,-0.052687248589271485,5.268944850969238e-18,0.007345745874241402,0.19598468896169083,-0.003086041400770113,4.179319304169763e-19,0.0035788626470874734,-0.003086041400770112,-3.456783829596477e-20,-0.003578862647087472
4.2356564375553925,2.235642220782118,-0.0945265171566854,9.184604609686577e-18,0.007274228040331641,-0.09452651715668539,1.0021221099344761e-17,-0.007274228040331632,1.0980209807144719,-0.04752109192095588,4.192600467478275e-18,-0.007579119063652374,-0.047521091920955896,5.423673016364795e-18,0.0075791190636523825,0.17063349599479233,-0.0024719072822038785,-1.5362410999083353e-20,0.003785531872122329,-0.0024719072822038768,1.5396637167780664e-20,-0.0037855318721223283
4.394915832662869,2.2297910500353595,-0.09249436355542995,1.1490351388643191e-17,0.0051752116808111885,-0.09249436355542992,1.2721396955008773e-17,-0.005175211680811189,1.0207718939669146,-0.042514204269761297,3.686121443899497e-18,-0.0075574760684538785,-0.04251420426976129,2.4141090249923788e-18,0.007557476068453878,0.14215973939675292,-0.0021173457625460962,8.999807032878715e-20,0.0036209232964163943,-0.002117345762546096,-5.472000124170148e-20,-0.0036209232964163956
4.554175227770344,2.2122519230648767,-0.09011354633568619,1.2524422166439172e-17,0.002969989658521744,-0.09011354633568618,1.2836219945585537e-17,-0.0029699896585217347,0.9538749247536841,-0.03781833707556653,3.02717821729036e-18,-0.007386177010811222,-0.037818337075566526,1.8788782066936586e-18,0.007386177010811231,0.12115514429672901,-0.001859102808623024,-1.059528715302964e-20,0.0031774932349228737,-0.0018591028086230234,3.1258798136331842e-19,-0.0031774932349228737
4.71343462287782,2.1825802531522136,-0.0874340055317895,8.398392749437111e-18,0.0006383175673600731,-0.08743400553178948,6.773259141607632e-18,-0.0006383175673600626,0.8973663972220176,-0.03353750734369331,2.919064693500326e-18,-0.00715273951950697,-0.033537507343693304,3.516777529551095e-18,0.0071527395195069695,0.10888738206312053,-0.0016114952024944514,1.7011876396685813e-20,0.0026065774778802047,-0.001611495202494451,1.922312478376657e-20,-0.002606577477880205
4.872694017985295,2.140817529137343,-0.08451475898017709,1.1812103657746438e-17,-0.0017835325432928933,-0.08451475898017709,2.052325163676844e-17,0.001783532543292906,0.8463955846710924,-0.029672890142583952,3.2537656815442755e-18,-0.006896643116189254,-0.029672890142583952,2.9643043923457156e-18,0.006896643116189258,0.09898724490321405,-0.0013726794405148515,-2.0710955544208247e-20,0.0020909741332174473,-0.0013726794405148513,-1.0836028900888271e-19,-0.0020909741332174477
5.031953413092771,2.0872924759159446,-0.08139894550940321,1.753363302199186e-17,-0.0041884636748632685,-0.08139894550940323,1.3700472363153894e-17,0.004188463674863277,0.7934977591795557,-0.026162774297594664,2.2060167579803607e-18,-0.0066039602587795185,-0.026162774297594664,2.5699520436017903e-18,0.00660396025877952,0.08527863755503487,-0.0011868487555665292,-4.956256610747376e-20,0.0016914679368999304,-0.0011868487555665287,-8.917735429108139e-20,-0.0016914679368999301
5.191212808200247,2.0227423084216274,-0.0781152042040247,1.1081258393994334e-17,-0.006446571364606213,-0.0781152042040247,6.2595650684294715e-18,0.006446571364606218,0.7335399178810831,-0.022956348321149508,1.9269164160354843e-18,-0.006259048437327316,-0.022956348321149508,9.61655000497826e-19,0.006259048437327318,0.0671513597201964,-0.00105998655193347,3.392288069720454e-20,0.0013422626319697076,-0.0010599865519334694,-1.088302453075466e-20,-0.001342262631969707
5.3504722033077226,1.9484253420513844,-0.07470331208833822,7.828767460590872e-18,-0.008463081987948004,-0.07470331208833822,5.82513977805906e-18,0.00846308198794801,0.6666880506213325,-0.020034236834672984,1.0132143695410733e-18,-0.005885850883039226,-0.020034236834672987,1.4100538445445305e-18,0.005885850883039227,0.05095110661077767,-0.0009534223927386103,-6.693498497140238e-20,0.0009673407386380902,-0.0009534223927386102,2.4766840740853904e-20,-0.0009673407386380897
5.509731598415199,1.8659836224254722,-0.0712314429522143,7.820383877164206e-18,-0.010204209451941525,-0.07123144295221429,6.3616076461612366e-18,0.010204209451941533,0.5976881432514028,-0.01739316495003778,1.8185562912284558e-18,-0.0055337140325307,-0.01739316495003778,1.2115922837143692e-18,0.005533714032530701,0.04324698748231551,-0.00084537137512633,-4.886767149830928e-20,0.0005606846096647747,-0.0008453713751263294,2.989535989189987e-20,-0.0005606846096647746
5.668990993522674,1.7772366976845693,-0.06778418244271499,6.6452558774064966e-18,-0.011689763247349588,-0.06778418244271497,9.890775228005629e-18,0.01168976324734959,0.53302923517609,-0.015026933354088308,1.5440097985485977e-18,-0.005235966932907392,-0.015026933354088307,1.6545941395833879e-18,0.005235966932907389,0.04337517953680191,-0.0007485203636097271,-7.191529955480187e-20,0.00018042074939826147,-0.0007485203636097264,-8.533040443143273e-20,-0.00018042074939826193
5.82825038863015,1.6841503306110075,-0.06443339885484169,7.374715557505257e-18,-0.012970169725599952,-0.06443339885484169,8.175471603263178e-18,0.012970169725599955,0.477622319118952,-0.012912891252236887,3.531487603643961e-20,-0.004991395558296418,-0.012912891252236885,6.3797835196987615e-19,0.004991395558296414,0.04495415109099118,-0.0006767736910496076,3.36460287981352e-20,-0.00012908002820212692,-0.0006767736910496073,2.3034838733684276e-20,0.0001290800282021266
5.987509783737625,1.5889962912357005,-0.061216430624212545,8.799753379963557e-18,-0.014103135491959446,-0.061216430624212524,7.290242827997467e-18,0.014103135491959446,0.43220430700869594,-0.011006058650737676,7.939884316945014e-19,-0.004786266052961078,-0.011006058650737676,1.0372362983389852e-19,0.004786266052961077,0.04350042327993205,-0.000621889856821592,-2.279044353322584e-22,-0.00036509756365228055,-0.0006218898568215915,-3.1763282201889496e-20,0.0003650975636522804
6.146769178845102,1.4945182955241947,-0.0581351683021991,5.333281867449174e-18,-0.015139819383480429,-0.05813516830219909,5.851519184929427e-18,0.01513981938348043,0.3930416024217677,-0.00925018782176078,3.887859776191952e-19,-0.004614715224367212,-0.00925018782176078,8.542992031557714e-19,0.004614715224367212,0.03972265464554475,-0.0005637818128623557,-1.7076537903707918e-20,-0.0005244775273035456,-0.0005637818128623556,-1.1068299023537734e-20,0.0005244775273035454
6.306028573952577,1.4038198066698364,-0.05517342551618533,6.047858335229022e-18,-0.016120326824862904,-0.05517342551618533,5.801236988872831e-18,0.01612032682486291,0.3546664763462426,-0.007616047699242448,6.270431239137759e-19,-0.004470257209385169,-0.0076160476992424495,5.942820510583063e-19,0.004470257209385166,0.03654095072296388,-0.000487679845284677,-3.6910603616415474e-20,-0.0005837687217657037,-0.00048767984528467665,-8.260481518072028e-20,0.0005837687217657034
6.4652879690600535,1.3198415627650326,-0.052317868004906495,6.343592897750653e-18,-0.017070632253317078,-0.05231786800490651,4.703491261472293e-18,0.01707063225331709,0.31295219495440624,-0.006122597548632678,5.154166807901728e-20,-0.004327537685137613,-0.006122597548632678,-1.6858928083018862e-20,0.0043275376851376135,0.0356897951125186,-0.00039506728533669067,-7.966375913191369e-20,-0.0005445182855267844,-0.0003950672853366907,-6.062697944704448e-20,0.0005445182855267846
6.624547364167529,1.2446899173782031,-0.049567019193896486,5.415601519068295e-18,-0.017998816188293323,-0.04956701919389649,4.273646818228004e-18,0.01799881618829333,0.2670018309295897,-0.004821138959882901,-8.166020614688058e-20,-0.004137996970483084,-0.004821138959882902,-9.536510424977523e-20,0.004137996970483087,0.035827724500364526,-0.000307728747673651,-8.069547003263101e-20,-0.0004464738564856657,-0.00030772874767365097,-5.496454219929175e-20,0.0004464738564856659
6.783806759275005,1.1792304006818004,-0.046925852434570446,6.5507533452194e-18,-0.018896684530010328,-0.04692585243457044,6.184793347309551e-18,0.018896684530010328,0.22013974547870505,-0.003760483703231188,2.349379669363336e-19,-0.0038616875917848784,-0.003760483703231189,3.177473208517228e-19,0.0038616875917848775,0.034062585520358485,-0.00024618831455886723,-9.504199674235756e-20,-0.00033534355209265907,-0.00024618831455886707,-7.870400506723211e-20,0.00033534355209265923
6.94306615438248,1.1231247449596835,-0.04439648224413712,6.891239176563238e-18,-0.01974850519975459,-0.04439648224413713,5.4166552658216475e-18,0.019748505199754598,0.17814000854953643,-0.00294790419769559,-1.4672599937058205e-19,-0.00350629667172151,-0.0029479041976955903,1.471156120862534e-19,0.00350629667172151,0.030004191588050958,-0.0002127792909302574,-5.835824201297945e-20,-0.00023338995604996147,-0.0002127792909302571,-4.553971862037465e-20,0.00023338995604996158
7.102325549489956,1.0752183803484754,-0.04197612626864004,4.390644320219846e-18,-0.020539323495781085,-0.041976126268640036,5.096887040159974e-18,0.020539323495781088,0.14548345309959113,-0.0023433007698671583,5.2980546617505606e-20,-0.003121071567062213,-0.0023433007698671596,6.8646676084383e-21,0.0031210715670622145,0.0263056032564934,-0.0002008589770495982,-4.3430568984242407e-20,-0.00014517451476831234,-0.0002008589770495979,-4.5310016166403225e-20,0.00014517451476831237
7.261584944597431,1.0340429359374708,-0.03966386731962371,4.94559259559194e-18,-0.021255536152143033,-0.03966386731962371,6.02451698019747e-18,0.02125553615214304,0.12327187067680345,-0.0018878300763188114,-2.0574122379754605e-19,-0.002763833574934728,-0.0018878300763188114,-1.7919998118882774e-19,0.0027638335749347294,0.025083325286425567,-0.00020269307906887535,-8.199947227904708e-20,-8.797508022619024e-05,-0.00020269307906887506,-1.0050941311640677e-19,8.797508022619029e-05
7.420844339704908,0.9981665430671656,-0.03746775243387381,3.9292850619219426e-18,-0.0218791390029437,-0.037467752433873805,5.330726752985424e-18,0.021879139002943707,0.10951534125808036,-0.0015322433163289777,2.5623805095472e-20,-0.0024742153832695217,-0.001532243316328978,1.367950559076483e-20,0.002474215383269522,0.02555234995125972,-0.00020852195043353388,-3.9304211066597896e-20,-8.933750844442452e-05,-0.00020852195043353372,-4.557596871348244e-20,8.93375084444244e-05
7.5801037348123845,0.9662784721469994,-0.03540338815817335,3.897470009265861e-18,-0.022382860506257162,-0.03540338815817335,4.37551683540655e-18,0.022382860506257162,0.10058190468954996,-0.001250452725087024,-1.4482069907684697e-19,-0.0022569933184737336,-0.0012504527250870238,-1.2609515533644296e-19,0.0022569933184737353,0.02534879854939621,-0.00021050328044448042,-5.115725137849861e-20,-0.00015017130510222633,-0.00021050328044448023,-3.314821302440685e-20,0.00015017130510222636
7.73936312991986,0.9371113433734427,-0.03348431209352243,4.177199009850455e-18,-0.022730972305417794,-0.03348431209352242,4.181973230116307e-18,0.022730972305417794,0.0929281835290776,-0.0010370442106031864,-1.9952036293381237e-19,-0.0020844635303102197,-0.0010370442106031861,-6.454858086499379e-20,0.00208446353031022,0.023298476621241997,-0.0002065825625481268,-7.579001138363201e-20,-0.0002314709989979051,-0.0002065825625481268,-4.878681661272425e-20,0.00023147099899790513
7.898622525027337,0.9093116356019346,-0.03171191521042919,4.085337240673033e-18,-0.022885249451039816,-0.03171191521042918,4.0825239618707674e-18,0.022885249451039816,0.0844670048346433,-0.0008926594337906892,-7.946292118096405e-20,-0.0019202711985566113,-0.0008926594337906887,-7.668219311167929e-20,0.001920271198556612,0.020417002227466844,-0.00019327354477628644,-5.337258220676672e-20,-0.00028247575920563886,-0.00019327354477628636,-9.331549428664642e-20,0.0002824757592056389
8.057881920134813,0.881305062610338,-0.030071897627863085,4.138489270365464e-18,-0.022813816745148128,-0.03007189762786308,4.576287785235816e-18,0.02281381674514813,0.07512481498101603,-0.0008094611257183632,-7.186412843448036e-20,-0.0017441859012279114,-0.0008094611257183625,-6.649655396315685e-20,0.0017441859012279123,0.018357646772519862,-0.0001663657376473269,-5.660613958424265e-20,-0.00027450973324135314,-0.0001663657376473269,-5.995059391401576e-20,0.0002745097332413532
8.217141315242289,0.8513368884185576,-0.028538531332967607,4.2847814961478815e-18,-0.0225024447834912,-0.028538531332967604,3.6971703155426964e-18,0.022502444783491202,0.06638128073332576,-0.00076702794539489,-2.3082569440212213e-20,-0.0015601182118935679,-0.0007670279453948893,-6.391667297061113e-20,0.0015601182118935685,0.01766365926953567,-0.00013527228985761282,-4.0302555489133793e-20,-0.000228740393587936,-0.0001352722898576127,-3.342204092077764e-20,0.00022874039358793604
8.376400710349763,0.8179280197468773,-0.02708348859143113,2.298974064097375e-18,-0.021966186334593952,-0.02708348859143113,2.987704376640686e-18,0.021966186334593955,0.05998898090180454,-0.0007393487486134991,-2.514122308142356e-20,-0.001388222594718807,-0.0007393487486134985,-1.2444336333495495e-19,0.0013882225947188076,0.01724405825534233,-0.00011051384873364104,-6.844800786223584e-20,-0.00018711128867228858,-0.00011051384873364092,-3.9927068036717637e-20,0.00018711128867228858
8.53566010545724,0.7806083780016052,-0.025684563317653123,3.2689375581046056e-18,-0.021252215703713474,-0.025684563317653116,3.442931843991281e-18,0.021252215703713478,0.05672594182638083,-0.0007071191788013507,-7.025579006543374e-20,-0.0012466155144593078,-0.0007071191788013502,-2.0670096580601492e-20,0.001246615514459308,0.01610550790726923,-9.305326688034401e-05,-5.646732585131321e-20,-0.00016299654964101412,-9.30532668803439e-05,-6.131071975583293e-20,0.00016299654964101415
8.694919500564716,0.7403342528121357,-0.024329766148477164,2.5096017288417972e-18,-0.020426235140221165,-0.024329766148477157,3.4684349822827817e-18,0.02042623514022117,0.05587312640259398,-0.0006672646683816458,-4.2501796065366506e-20,-0.0011357138800540069,-0.0006672646683816456,-4.466679221277365e-20,0.0011357138800540073,0.014733392576849483,-8.245856253772291e-05,-3.445128220868993e-20,-0.0001428937654702179,-8.24585625377228e-05,-3.950892119552705e-20,0.00014289376547021795
8.854178895672192,0.6991712701323434,-0.023015473954547522,3.062109800515351e-18,-0.019550543260118736,-0.023015473954547516,3.2467533364448652e-18,0.01955054326011874,0.05559383646314706,-0.0006271959680894274,-7.002715708373207e-20,-0.0010426715794454786,-0.0006271959680894274,-1.0619028003549656e-19,0.0010426715794454788,0.013992956150462092,-7.841331845142183e-05,-4.946307252986087e-20,-0.00011425631553249767,-7.841331845142172e-05,-3.2065217841509615e-20,0.00011425631553249767
9.013438290779666,0.6594928049465975,-0.021742200075237902,3.099585647010911e-18,-0.01866998603412363,-0.0217422000752379,3.2286041156315773e-18,0.018669986034123634,0.05421824724434149,-0.0005887386234968938,-7.852557978685865e-20,-0.0009572187770623991,-0.0005887386234968938,-6.817549459448839e-20,0.0009572187770623996,0.013821703366208336,-8.027414952285182e-05,-3.497194370597242e-20,-8.624375780782578e-05,-8.027414952285173e-05,-3.7622528841518135e-20,8.624375780782582e-05
9.172697685887142,0.6232310401501407,-0.02051203825219923,2.2000023666809225e-18,-0.017811387764690895,-0.020512038252199227,2.6303384080547088e-18,0.0178113877646909,0.051535840676278886,-0.0005456926885671451,-6.719776334631001e-20,-0.0008786443591063149,-0.000545692688567145,-1.1182059248941875e-19,0.0008786443591063149,0.013502601590120537,-8.630123357426033e-05,-2.9360548272920406e-20,-7.956891195265209e-05,-8.630123357426026e-05,-2.8450532421879096e-20,7.956891195265206e-05
9.331957080994618,0.5914599120299681,-0.019328100274727502,2.869005059572437e-18,-0.016990378739914005,-0.019328100274727502,3.0178241301625725e-18,0.01699037873991401,0.04868501747204473,-0.0004957541539775337,-1.2377157126070271e-19,-0.0008074407439573875,-0.0004957541539775339,-9.44870690517064e-20,0.0008074407439573878,0.012673537520195902,-9.00718134948409e-05,-4.4606535653800254e-20,-9.551263025175854e-05,-9.007181349484088e-05,-3.145120670456713e-20,9.551263025175854e-05
9.491216476102094,0.5643169076735992,-0.018193961071971958,1.9314709383454497e-18,-0.016217610541374033,-0.018193961071971958,2.7897334883911885e-18,0.016217610541374036,0.04679323131461788,-0.0004435636245372017,-9.616792961841022e-20,-0.0007372796601066768,-0.0004435636245372018,-8.43117343132579e-20,0.0007372796601066771,0.011617744152289432,-8.610594891919375e-05,-3.8363561893135734e-20,-0.00011724856268767598,-8.610594891919369e-05,-4.372169257261668e-20,0.00011724856268767597
